,prob_thresh,bone_thresh,size_thresh,accuracy,precision,recall,accuracy_mean,precision_mean,recall_mean,accuracy_std,precision_std,recall_std
57,0.01,200.0,285.7142857142857,[0.9997377395629883],[0.37732410430908203],[0.16327495872974396],0.9997377395629883,0.37732410430908203,0.16327495872974396,0.0,0.0,0.0
58,0.01,200.0,571.4285714285714,[0.9997619986534119],[0.4434782564640045],[0.016090866178274155],0.9997619986534119,0.4434782564640045,0.016090866178274155,0.0,0.0,0.0
59,0.01,200.0,857.1428571428571,[0.9997619986534119],[0.4434782564640045],[0.016090866178274155],0.9997619986534119,0.4434782564640045,0.016090866178274155,0.0,0.0,0.0
60,0.01,200.0,1142.857142857143,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
61,0.01,200.0,1428.5714285714287,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
62,0.01,200.0,1714.2857142857142,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
63,0.01,200.0,2000.0,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
64,0.01467799267622069,200.0,0.0,[0.9997175335884094],[0.36505112051963806],[0.25903138518333435],0.9997175335884094,0.36505112051963806,0.25903138518333435,0.0,0.0,0.0
65,0.01467799267622069,200.0,285.7142857142857,[0.9997406601905823],[0.3858199715614319],[0.15838460624217987],0.9997406601905823,0.3858199715614319,0.15838460624217987,0.0,0.0,0.0
66,0.01467799267622069,200.0,571.4285714285714,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
67,0.01467799267622069,200.0,857.1428571428571,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
68,0.01467799267622069,200.0,1142.857142857143,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
69,0.01467799267622069,200.0,1428.5714285714287,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
70,0.01467799267622069,200.0,1714.2857142857142,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
71,0.01467799267622069,200.0,2000.0,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
72,0.021544346900318832,200.0,0.0,[0.9997192025184631],[0.36427533626556396],[0.24731819331645966],0.9997192025184631,0.36427533626556396,0.24731819331645966,0.0,0.0,0.0
73,0.021544346900318832,200.0,285.7142857142857,[0.9997435212135315],[0.39463797211647034],[0.1532576084136963],0.9997435212135315,0.39463797211647034,0.1532576084136963,0.0,0.0,0.0
74,0.021544346900318832,200.0,571.4285714285714,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
75,0.021544346900318832,200.0,857.1428571428571,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
76,0.021544346900318832,200.0,1142.857142857143,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
77,0.021544346900318832,200.0,1428.5714285714287,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
78,0.021544346900318832,200.0,1714.2857142857142,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
79,0.021544346900318832,200.0,2000.0,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
80,0.03162277660168379,200.0,0.0,[0.9997209906578064],[0.3642091155052185],[0.2371036410331726],0.9997209906578064,0.3642091155052185,0.2371036410331726,0.0,0.0,0.0
81,0.03162277660168379,200.0,285.7142857142857,[0.9997456669807434],[0.3932128846645355],[0.13389335572719574],0.9997456669807434,0.3932128846645355,0.13389335572719574,0.0,0.0,0.0
82,0.03162277660168379,200.0,571.4285714285714,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
83,0.03162277660168379,200.0,857.1428571428571,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
84,0.03162277660168379,200.0,1142.857142857143,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
85,0.03162277660168379,200.0,1428.5714285714287,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
86,0.03162277660168379,200.0,1714.2857142857142,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
87,0.03162277660168379,200.0,2000.0,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
